"ID","class1","class2","class3","class4","class5","class6","class7","class8","class9"
1678,0,0,0,0,0,0,0,0,0
1679,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,0,0,0,0,0
1681,0,0,0,0,0,0,0,0,0
1682,0,0,0,0,0,0,0,0,0
1683,0,0,0,0,0,0,0,0,0
1684,0,0,0,0,0,0,0,0,0
1685,0,0,0,0,0,0,0,0,0
1686,0,0,0,0,0,0,0,0,0
1687,0,0,0,0,0,0,0,0,0
1688,0,0,0,0,0,0,0,0,0
1689,0,0,0,0,0,0,0,0,0
1690,0,0,0,0,0,0,0,0,0
1691,0,0,0,0,0,0,0,0,0
1692,0,0,0,0,0,0,0,0,0
1693,0,0,0,0,0,0,0,0,0
1694,0,0,0,0,0,0,0,0,0
1695,0,0,0,0,0,0,0,0,0
1696,0,0,0,0,0,0,0,0,0
1697,0,0,0,0,0,0,0,0,0
1698,0,0,0,0,0,0,0,0,0
1699,0,0,0,0,0,0,0,0,0
1700,0,0,0,0,0,0,0,0,0
1701,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,0,0,0,0
1706,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,0,0,0,0
1708,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,0,0,0,0
1711,0,0,0,0,0,0,0,0,0
1712,0,0,0,0,0,0,0,0,0
1713,0,0,0,0,0,0,0,0,0
1714,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0
1716,0,0,0,0,0,0,0,0,0
1717,0,0,0,0,0,0,0,0,0
1718,0,0,0,0,0,0,0,0,0
1719,0,0,0,0,0,0,0,0,0
1720,1,0,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0,0,0
1722,0,0,0,0,0,0,0,0,0
1723,0,0,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0,0,0
1725,0,0,0,0,0,0,0,0,0
1726,0,0,0,0,0,0,0,0,0
1727,0,0,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0,0,0
1729,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,0,0
1732,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,0,0,0,0
1734,0,0,0,0,0,0,0,0,0
1735,2.29756344651777e-112,0,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0,0,0
1737,0,0,0,0,0,0,0,0,0
1738,0,0,0,0,0,0,0,0,0
1739,0,0,0,0,0,0,0,0,0
1740,0,0,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0,0,0
1743,0,0,0,0,0,0,0,0,0
1744,0,0,0,0,0,0,0,0,0
1745,0,0,0,0,0,0,0,0,0
1746,0,0,0,0,0,0,0,0,0
1747,0,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,0,0,0
1750,0,0,0,0,0,0,0,0,0
1751,0,0,0,0,0,0,0,0,0
1752,0,0,0,0,0,0,0,0,0
1753,0,0,0,0,0,0,0,0,0
1754,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,0
1756,0,0,0,0,0,0,0,0,0
1757,0,0,0,0,0,0,1,0,0
1758,0,0,0,0,0,0,0,0,0
1759,0,0,0,0,0,0,0,0,0
1760,0,0,0,0,0,0,0,0,0
1761,0,0,0,0,0,0,0,0,0
1762,0,0,0,0,0,0,0,0,0
1763,0,0,0,0,0,0,0,0,0
1764,0,0,0,0,0,0,0,0,0
1765,0,0,0,0,0,0,0,0,0
1766,0,0,0,0,0,0,0,0,0
1767,0,0,0,0,0,0,0,0,0
1768,0,0,0,0,0,0,0,0,0
1769,0,0,0,0,0,0,0,0,0
1770,0,0,0,0,0,0,0,0,0
1771,0,0,0,0,0,0,0,0,0
1772,0,0,0,0,0,0,0,0,0
1773,0,0,0,0,0,0,0,0,0
1774,0,0,0,0,0,0,0,0,0
1775,0,0,0,0,0,0,0,0,0
1776,0,0,0,0,0,0,0,0,0
1777,0,0,0,0,0,0,0,0,0
1778,0,0,0,0,0,0,0,0,0
1779,0,0,0,0,0,0,0,0,0
1780,0,0,0,0,0,0,0,0,0
1781,0,0,0,0,0,0,0,0,0
1782,0,0,0,0,0,0,0,0,0
1783,0,0,0,0,0,0,0,0,0
1784,1.13212033244782e-293,0,0,0,0,0,0,0,0
1785,0,0,0,0,0,0,0,0,0
1786,0,0,0,0,0,0,0,0,0
1787,0,0,0,0,0,0,0,0,0
1788,0,0,0,0,0,0,0,0,0
1789,0,0,0,0,0,0,0,0,0
1790,0,0,0,0,0,0,0,0,0
1791,0,1.47571105209854e-30,0,0,0,0,0,0,0
1792,0,0,0,0,0,0,0,0,0
1793,0,0,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,0,0
1795,0,0,0,0,0,0,0,0,0
1796,0,0,0,0,0,0,0,8.43792380140874e-94,0
1797,0,0,0,0,0,0,0,0,0
1798,0,0,0,0,0,0,0,0,0
1799,0,0,0,0,0,0,0,0,0
1800,0,0,0,0,0,0,0,0,0
1801,0,0,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0,0,0
1803,0,0,0,0,0,0,0,0,0
1804,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,0
1806,0,0,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0,0
1811,0,0,0,0,0,0,0,0,0
1812,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0,0,0
1814,0,0,0,0,0,0,0,0,0
1815,0,0,0,0,0,0,0,0,0
1816,0,0,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0,0,0
1818,0,0,0,0,1,0,0,0,0
1819,0,0,0,0,0,0,0,0,0
1820,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0,0,0
1822,0,0,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0,0,0
1825,0,0,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0
1829,0,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,0,0
1831,0,0,0,0,0,0,0,0,0
1832,0,0,0,0,0,0,0,0,0
1833,0,0,0,0,0,0,0,0,0
1834,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0
1836,0,0,0,0,0,0,0,0,0
1837,0,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,0,0
1839,0,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,0,0
1841,0,0,0,0,0,0,0,0,7.53809013366625e-187
1842,0,0,0,0,0,0,0,0,0
1843,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0,0,0
1846,0,0,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0
1849,0,0,0,0,0,0,0,0,0
1850,0,0,0,0,0,0,0,0,0
1851,0,0,0,0,0,0,0,0,0
1852,0,0,0,0,0,0,0,0,0
1853,0,0,0,0,0,0,0,0,0
1854,0,0,0,0,0,0,0,0,0
1855,0,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,0,0,0
1857,0,0,0,0,0,0,0,0,0
1858,0,0,0,0,0,0,0,0,0
1859,1,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0,0
1861,0,0,0,0,0,0,0,0,0
1862,0,0,0,0,0,0,0,0,0
1863,0,0,0,0,0,0,0,0,0
1864,0,0,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0,0,0
1866,0,0,0,0,0,0,0,0,0
1867,0,0,0,0,0,0,0,0,0
1868,0,0,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0,0,0
1870,0,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0
1872,0,0,0,0,0,0,0,0,0
1873,0,0,0,0,0,0,0,0,0
1874,0,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,0,0
1877,0,0,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0,0,0
1879,0,0,0,0,0,0,0,0,0
1880,0,0,0,0,0,0,0,0,0
1881,0,0,0,0,0,0,0,0,0
1882,0,0,0,0,0,0,0,0,0
1883,0,0,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0
1886,0,0,0,0,0,0,0,0,0
1887,0,0,0,0,0,0,0,0,0
1888,0,0,0,0,0,0,0,0,0
1889,0,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,1,0
1891,1,0,1,0,0,0,0,0,0
1892,0,0,0,0,0,0,0,2.48920876489858e-210,0
1893,0,0,1,0,0,0,0,1,0
1894,0,0,4.92150070873881e-260,0,2.24382908803196e-213,0,0,0,0
1895,2.97016808917226e-259,0,0,0,0,1,0,0,0
1896,0,0,0,0,1,0,0,0,0
1897,0,0,1,0,1,1,0,0,0
1898,1,1,0,1,0,1,0,5.33977195532735e-51,0
1899,0,0,9.38018028335994e-190,0,1.1500344310874e-162,6.17396018740095e-22,0,0,1.1128998049312e-262
1900,0,0,0,1,0,0,0,0,4.47823965084434e-244
1901,0,0,0,1,1,0,0,0,1.15528494444004e-287
1902,0,0,0,0,1,0,0,0,0
1903,1,0,0,1,0,0,1,0,0
1904,0,1,0,1.08979826439893e-200,0,6.66170728627452e-133,1,0,0
1905,0,0,0,0,0,0,0,1,0
1906,0,0,0,1,0,0,0,0,0
1907,0,0,0,0,2.93662799580487e-213,0,0,0,0
1908,0,0,0,0,0,0,0,0,0
1909,1.3227886053142e-100,0,0,0,0,0,1,1,0
1910,1,1,1,0,0,0,0,1,0
1911,1,0,0,0,0,0,0,0,0
1912,0,0,0,0,7.13195406929204e-234,0,0,0,1
1913,0,0,1,1,1,1,0,0,0
1914,0,0,0,5.52141614429138e-72,2.80721290596013e-107,1,1.23547697450689e-26,0,0
1915,0,1,0,0,1,0,0,8.55840347360343e-135,0
1916,0.999999999483541,1,6.75113933672652e-167,0,0,0,0,1,0
1917,0.00123598596642196,1,1,0,0,0,0,1,0
1918,0,1,0,3.13887920751146e-299,0,0,0,1,1
1919,0,0,0,0,0,1,0,0,1
1920,0,0,0,0,0,0,0,0,4.55558153957238e-285
1921,0,1,0,0,0,0,1,2.39468467256151e-82,0
1922,0,9.47417226947213e-227,0,0,0,0,1,0,0
1923,0,0,0,0,0,1.0420028524684e-88,9.56067999921094e-177,2.12388736460226e-248,1
1924,1,0,3.92744247891156e-48,0,1,0,0,2.16809257050593e-152,0
1925,0,1,1,0,1,0,0,0,0
1926,0,0,0,1,1,1,0,0,0
1927,0,0,0,0,0,1,0,0,0
1928,0,0,0,0,0,0,0,1,0
1929,0,0,0,0,1,0,0,0,0
1930,0,9.72521697418721e-105,0,0,1,0,1.28724666818429e-174,0,0
1931,0,0,0,0,4.89478330309068e-12,0,0,0,0
1932,0,0,0,2.02652488532988e-11,1.17863882363189e-116,0,0,5.88765168821267e-167,0
1933,1,0,1,0,0,0,0,1,0
1934,0,1,1,0,1,0,0,1,0
1935,0,0,0,0,1,9.27874027021368e-284,0,0,0
1936,0,0,0,0,1,1,0,0,0
1937,1,0,0,0,0,0,0,0,1
1938,0,0,2.31832808925878e-91,0,0,0,0,1,1
1939,0,0,1,0,1,0,1,0,0
1940,8.76049393342711e-31,0,0,0,0,0,0,0,0
1941,0,0,1,1,1,0,0,0,1
1942,0,0,0,0,1,3.14319071884352e-165,0,1,0
1943,0,0,0,1,0,1,0,9.33892888079903e-304,0
1944,1,0,0,0,0,0,0,0,0
1945,1,0,0,0,0,0,2.90826037672478e-40,0,9.49902350325445e-209
1946,1,0,1,0,0,0,0,0,0
1947,0,1,1.48538897121125e-209,0,0,1,0,0,0
1948,1,1,0,0,0,0,0,0,1
1949,2.09066092032562e-243,0,0,0,0,0,0,0,0.000127048756511953
1950,0,0,1.30528078025533e-95,0,1.16490718824935e-229,0,0,0,0
1951,0,1,0,0,0,0,0,0,0
1952,1,1,0,0,0,0,0,0,0
1953,0,0,0,0,1,0,0,4.05820865038767e-54,0
1954,0,1,0,0,0,0,1.17952729881809e-220,1,0
1955,2.32165287997175e-41,1.90778838028355e-210,1,0,1,0,0,0,0
1956,1,2.04215898986969e-308,1,0,1,0,0,0,0
1957,0,0,0,0,1,0,0,0,0
1958,1,0,7.22283212253562e-96,0,0,0,0,0,0
1959,1,1,0,0,0,0,1.02219736341617e-210,7.3488735987823e-266,1
1960,1,0,0,0,0,0,5.11078870839819e-59,0,0
1961,0,0,0,0,1,3.87800971436306e-69,0,0,0
1962,0,0,0,0,0,1,2.69301712886276e-289,1,0
1963,0,0,0,0,1,1,4.78297288445031e-274,0,0
1964,0,1.20193873185417e-09,0,0,0,1,0,0,0
1965,0,0,1,1,2.46362338140906e-41,0,0,0,0
1966,0,1,2.47511001677336e-157,0,0,0,0,0,0
1967,0,0,0,0,0,0,1,0,0
1968,0,0,0,0,0,0,0,0,0
1969,0,1,0,2.43656390087648e-25,2.20933305625203e-254,0,0,0,0
1970,0,0,0,0,0,0,1,0,4.53211160825737e-148
1971,0,0,0,0,0,1.23470152586236e-155,0,0,0
1972,0,0,0,1,0,0,0,1,0
1973,1.26936412614185e-302,0,1,0,0,0,0,0,0
1974,0,1,1,2.18135307161452e-38,1,0,2.41357465384543e-253,0,0
1975,0,0,1,0,0,0,0,0,0
1976,0,4.01184643373606e-284,0,1,3.56779247959197e-139,0,0,0,0
1977,1,1,0,0,0,0,0,1,0
1978,0,0,0,0,0.654902994203385,0,0,1,0
1979,3.05567776458435e-308,1,0,0,0,3.6109707317632e-254,0,0,0
1980,0,0,0,0,1,0,0,0,0
1981,0,0,0,0,0,0,1.78058887089554e-195,0,0
1982,0,3.75428118761442e-172,0,1,0,0,3.49910422197715e-279,0,1
1983,1,1,0,0,0,0,7.52462520272264e-144,0,0
1984,0,0,0,0,0,0,0,0,1
1985,0,0,1,0,0,0,0,0,2.31829505445188e-70
1986,0,0,0.99999999839735,0,0,0,0,0,0
1987,0,0,0,0,0,0,5.21328072293559e-204,0,0
1988,0,0,0,1,0,1,0,2.35650433250766e-136,0
1989,1,0,0,0,0,0,0,0,0
1990,0,0,1,0,0,0,1,0,0
1991,0,0,0,1,0,0,1,0,0
1992,0,1.46359535608347e-52,1.51351726046494e-199,1,0,1,0,0,0
1993,0,0,0,9.38898966042269e-143,0,0,0,0,0
1994,0,2.27503190737397e-240,1.28762097903103e-238,0,0,0,0,1,0
1995,3.22698207609622e-208,2.54333860534881e-10,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,0,0,1
1997,0,0,0,0,1,0,0,0,0
1998,5.74758100840661e-214,0,9.37072726495621e-191,0,0,0,0,0,0
1999,0,0,0,0,0,0,1,0,0
2000,0,0,1,1,0,0,0.999999999999998,0,0
2001,0,0,0,0,0,0,0,0,0
2002,0,0,0,1,0,6.81102610089592e-103,1,1,1.14594124060655e-144
2003,0,0,4.88432858308359e-274,1,0,0,8.76353928170411e-152,2.54198009889868e-117,1
2004,0,0,0,1,0,0,0,1,0
2005,1,0,0,0,0,0,0,0,0
2006,0,0,1,0,0,0,0,0.000103850459848008,0
2007,1.10957104572046e-11,1,0,0,0,0,0,0,0
2008,0,0,1,0,0,0,0,0,0
2009,0,0,1.50949262040887e-259,0,1,1,1.20133041574392e-46,0,0
2010,0,1,1,0,0,0,1,1,0
2011,0,0,0,7.35136318370476e-34,0,0,1,0,0
2012,0,0,0,0,6.71093617591812e-17,0,0,0,1
2013,0,1,0,0,0,0,1,0,0
2014,0,1,0,0,0,0,0,0,1.28557919842258e-83
2015,1,0,0,0,0,1,0,1,0
2016,2.35423159917372e-113,0,0,1,0,1,3.28606174718518e-274,0,1
2017,1,5.08980986935292e-30,0,0,0,0,0,0,1
2018,0,0,1,0,0,0,0,0,0
2019,0,0,0,0,1,0,1,0,1
2020,0,0,0,0,0,1,0,0,1.82705598306271e-92
2021,0,0,0,1,0,0,0,0,1
2022,0,0,0,0,1,1.46970044677596e-217,0,1,6.03145781332591e-144
2023,0,0,0,0,0,1,0,0.999999998990207,0
2024,0,0,0,3.29021112034273e-73,0,0,0,0,0
2025,0,1,0,0,0,0,0,0,1
2026,0,0,2.08607210968917e-201,0,1,0,0,0,0
2027,2.83573021360257e-129,0,0,0,0,0,0,0,0
2028,0,0,0,0,1,0,1,0,1
2029,0,0,0,0,1,7.9069993325792e-150,1,0,1
2030,0,1.00958907702745e-240,0,0.996108454442845,0,0,0,0,0
2031,1.77051484260147e-294,0,0,0,0,1,1,1,0
2032,0,0,0,3.19711306142918e-250,0,0,0,0,0
2033,0,0,0,0,1,1,0,0,0
2034,0,0,1,0,0,0,0,1,0
2035,0,7.71119604468128e-83,0,0,0,0,1,0.997521575282161,0
2036,0,0,0,0,0,1,0,0,0
2037,0,0,0,0,0,0,0,0,0
2038,1,0,0,0,1,0,1,0,0
2039,1,0,0,0,3.50497249887374e-230,0,0,0,5.85454664287914e-49
2040,0,1.57712419082946e-272,0,0,1,0,1,0,0
2041,2.06289301865757e-298,0,0,3.66517289613824e-32,0,0,0,1,0
2042,0,1,0,0,0,0,0,1.53315117032627e-214,0
2043,0,0,0,7.07279524563262e-212,0,0,0,0,0
2044,0,0,0,1,0,1,0.999999999999936,0,0
2045,0,0,0,0,0,0,0,0,0
2046,0,0,3.3607383048804e-288,0,0,2.17087390514681e-51,0,0,0
2047,1,0,0,2.39746820508352e-285,0,0,0,0.999999993696975,0
2048,0,0,9.48876915950936e-124,1,0,1.34223367251263e-53,1,0,5.69260198147229e-06
2049,0,0,0,1,0,1.86087082728268e-253,0,0,0
2050,0,0,1,2.98514971685628e-191,0,0,0,0,1
2051,0,1,0,0,0,0,0,0,0
2052,1,0,0,0,7.94080855838367e-192,1,0,0,0
2053,0,1,0,0,1,0,0,0,0
2054,0,0,0,0,0,0,1,5.92337018028096e-91,0
2055,1,0,0,0,0,2.34408693814699e-197,0,1,0
2056,0,0,0,0,0,0,1,1,1
2057,1.22505114691344e-240,0,0,0,0,0.936798061993234,0,1.97091409094227e-53,0
2058,1,0,0,0,0,0,1,0,0
2059,0,0,0,0,0,0,1,0,0
2060,0,0,0,0,0,0,0,0,0
2061,2.85511337851736e-126,0,0,1.42183139253718e-157,0,1,0,0,0
2062,0,3.80485672478543e-195,0,0,0,0,1.24798162973153e-125,0,0
2063,0,0,0,0,0,0,0,0,0
2064,1,0,1.99362881332383e-299,0,0,1.50760626208947e-89,7.77760508346893e-12,0,0
2065,0,0,0,4.06532741679834e-227,1,0,0,0,0
2066,1,0,0,3.74059193325331e-101,0,0,0,1,1
2067,0,0,1,0,0,0,1,0,6.11126244125008e-204
2068,6.41423882564104e-233,0,0,0,0,0,0,0,0
2069,0,0,7.23385159575567e-07,0,1,0,0,0,1
2070,1.34421564547641e-153,0,1,0,0,0,0.995652402345453,0,0
2071,1.61264940774359e-178,0,0,2.18332798425181e-207,0,0,0,0,0
2072,0,0,1.20023050826965e-16,1,0,0,0,1,0
2073,0,0,3.94814729737704e-123,7.11158589216465e-103,1,0,0,0,5.2110290519175e-37
2074,0,0.999996312708682,0,1,0,0,0,0,0
2075,0,0,0,0,0,0,0,1,1
2076,3.4589242646387e-19,1,0,2.04865187107024e-130,0,0,0,0,0
2077,0,0,0,0,1.73310428671163e-174,0,2.90516167996578e-160,0,0
2078,0,0,0,0,0,1,0,0,0
2079,1,0,0,1.35229892398125e-81,0,0,0,0.99999999917499,0
2080,1.24044317062717e-77,1,0,0,0,0,0,3.0407537055126e-67,0
2081,1.05651974187007e-184,0,0,1,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,1,0,0,1
2084,1,0,0,0,0,0,0,1,0
2085,0,0,0,1,1,0,1,0,0
2086,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,3.05053798069209e-134
2088,0,0,0,0,0,0,0,0,0
2089,0,1,0,1,0,0,0,1,0
2090,1,1,0,0,2.53635029319595e-158,0,0,1,0
2091,0,0,0,0,0,1,0,4.0624376061673e-299,0
2092,0,0,0,1,0,0,0,0,1
2093,0,0,0,0,0,0,1,1,1
2094,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,1,2.70709843474433e-300,0,1,0
2096,0,0,0,0,4.03230122493646e-172,0,0,0,0
2097,0,0,0,0,0,0,1,0,0
2098,0,0,0,1,0,5.39299164653494e-185,0,4.99627701761715e-267,8.48202230437379e-05
2099,0,0,1,0,0,0,0,0,0
2100,1,0,0,0,0,1,0,0,0
2101,1,0,0,0,0,1,2.66102227641052e-150,0,1
2102,0,0,1,0,0,0,0,1.07619857297783e-67,0
2103,0,0,0,1.09254631947263e-260,0,0,1,0,0
2104,3.64500887618211e-190,0,0,1,0,0,5.28600356772753e-137,1,1
2105,1,0,0,0,0,0,0,0,0
2106,0,0,1,0,0,0,0,2.08317478784264e-234,1
2107,1,1,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,0,0,0
2109,0,1,0,1,0,0,0,0,1
2110,0,0,0,0,0,0,0,0,1
2111,0,0,0,0,0,0,0,0,0
2112,1,0,6.08924980018587e-07,0,0,0,0,0,1
2113,0,0,0,1,4.20695355928323e-137,0,0,0,0
2114,0,1,4.62256819865697e-297,1,1,0,0,1.95967141241738e-73,1
2115,0,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,1,0
2117,0,1,1,0,0,8.49246933787815e-81,1,0,0
2118,0,1,0,0,3.48785939029773e-246,0,0,0,1
2119,3.84712035688519e-199,0,0,0,0,3.83128643457232e-244,1,0,1
2120,0,0,1,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,1,0
2123,0,1,0,0,0,0,0,0,0
2124,1,0,0,0,1.19206766944723e-114,0,1,1,0
2125,0,0,2.98562024783963e-108,0,0,0,0,0,1
2126,1,0,1,0,0,0,0,0,0
2127,0,1,0,0,0,1,0,1,0
2128,1,6.1534747074367e-129,0,0,0,1,1.20578375071612e-161,1,0
2129,0,1,0,0,0,0,0,1,0
2130,0,5.37019608040129e-184,0,0,0,0,0,0,1
2131,3.49514401340486e-52,0,0,0,0,0,0,0,1
2132,1,0,0,1,3.12840108677042e-177,1,0,0,0
2133,0,1,0,0,0,1,0,0,0
2134,9.46175729172117e-188,0,6.00785879723376e-193,0,0,0,0,0,0
2135,1,0,0,0,0,0,0,0,2.2282396107641e-228
2136,0,1,0,0,6.2110114488927e-220,1,0,1.6893216656718e-250,0
2137,0,0,0,0,0,0,0,0,3.2861672540305e-93
2138,0,0,1,0,0,0,0,0,0
2139,0,8.11409417091438e-236,0,0,1,0,0,8.2699293067344e-139,0
2140,0,0,0.994249911111565,1,0,0,0,0,0
2141,1,0,0,0,0,0,0,1,0
2142,0,0,1,0,0,0,1,1,1
2143,1,1,0,0,0,0,0,0,0
2144,1,0,0,0,1,0,1,0,0
2145,0,0,1,0,0,0,0,1,0
2146,0,1,0,1,0,2.53420596548147e-94,0,1,0
2147,0,0,0,0,1,0,1,0,0
2148,0,1,1.2748238314284e-187,2.06044351465171e-199,0,0,0,0,1
2149,0,1,0,0,2.77034579787786e-253,0,0,1,0
2150,0,0,0,0,1,0,0,0,0
2151,0,0,0,0,0,1,1,8.12377068159974e-33,1
2152,0,1.65358111178713e-291,0,0,0,0,0,0,0
2153,0,0,0,0,0,6.46330932440054e-15,1,0,0
2154,0,4.97447545209161e-18,0,1,7.70175235793214e-169,0,1,1,0
2155,1,0,0,0,0,0,0,1,0
2156,0,0,0,1,0,0,0,0,0
2157,0,0,0,0,0,1,0,0,1
2158,9.91571954733641e-279,0,0,1,0,0,2.81723005899379e-58,0,0
2159,0,1,0,1,9.50497623536545e-255,1,0,0,1
2160,0,0,0,0,1,2.85678440284654e-100,0,0,0
2161,0,0,0,0,0,0,1.58238962106583e-235,0,0
2162,0,0,0,0,0,0,0,0,0
2163,0,1,0,0,1,0,0,0,0
2164,0,0,0,0,0,1,0,0,0
2165,0,0,0,0,0,0,0,0,0
2166,0,0,0,1.31399393420734e-287,6.91648353240862e-161,0,1,0,0
2167,0,0,0,0,0,0,0,0,0
2168,0,1,0,0,0,0,0,0,0
2169,0,0,1,0,0,0,0,1,0
2170,0,0,0.999999999993452,0,0,0,0,0,0
2171,0,0,0,3.77219676557622e-163,0,0,1.09912241783784e-24,1,0
2172,1,0,1.90269079571806e-235,0,0,1,1,0,6.44414330814985e-241
2173,0,0,0,0,0,0,0,0,0
2174,1.81165794567686e-183,0,0,0,7.31267135633497e-255,0,0,0,0
2175,0,0,1.5269284185555e-90,0,0,0,0,6.65045534746324e-42,0
2176,1,0,0,0,0,0,1,3.77273926902189e-275,0
2177,0,0,0,0,0,0,0,0,0
2178,0,1,0,0,1.46692019464406e-34,0,0,0,0
2179,1,1.63740677012057e-264,0,0,1,0,0,0,0
2180,1,0,0,0,0,0,0,0,0
2181,0,1,1,0,0,0,0,1,0
2182,1.30169715155365e-48,0,0,1,0,0,0,1.79169901042687e-143,2.97924105021639e-258
2183,0,1,2.88564486386534e-127,0,0,0,9.96706506931191e-128,1,0
2184,0,0,1,0,0,0,1,0,0
2185,0,0,0,0,0,1,0,0,0
2186,0,0,0,0,0,0,0,0,0
2187,0,0,1,0,2.30310732126695e-154,1,0,0,0
2188,0,0,0,0,0,6.4416363925784e-141,0,0,0.999264968555123
2189,0,0,0,0,0,0,0,0,1
2190,0,0,0,1,0,0,1,0,0
2191,0,0,0,0,1,0,0,0,0
2192,1,0,0,0,2.92743260855097e-254,0,2.04562529993733e-11,0,0
2193,0,0,1,0,0,7.85032520129749e-12,0,0,0
2194,1,0,0,0,0,1,0,0,1
2195,1,0,0,4.34830130164018e-261,1,0,1,5.24786611967927e-271,0
2196,0,0,0,0,0,1,0,1,5.76886510917815e-280
2197,0,1,1,0,0,0,0,1,1
2198,0,1,0,0,0,0,3.04442388749841e-113,2.36738321481195e-62,0
2199,0,1,0,0,0,0,0,0,0
2200,0,0,1,0,0,0,0,1,0
2201,0,0,0,0,0,1,0,0,1
2202,3.45659875192875e-58,0,9.30401739907103e-307,0,0,0,0,0,0
2203,0,0,0,0,0,0,0,0,0
2204,0,0,1,2.31207579768027e-289,6.77469073057272e-65,1,0,6.14604143903944e-127,0
2205,0,0,0,0,0,0,0,0,1
2206,0,0,1,0,0,0,0,0,0
2207,0,1,1,0,0,0,0,0,0
2208,5.25788861413861e-262,0,0,0,8.96298756227948e-163,0,0,0,0
2209,1.33927442519388e-58,0,0,0,0,0,1,0,0
2210,1,0,0,0,0,0,0,0,1.03775150127272e-277
2211,1,0,0,0,0,0,3.1262279234882e-274,0,0
2212,0,1,0,0,0,0,0,2.14186227229755e-67,0
2213,0,0,0,0,0,0,0,0,8.53555942661291e-199
2214,0,0,0,0,0,0,1,0,0
2215,0,0,1,0,0,0,0,0,1
2216,0,0,0,0,0,0,1,1.01106638095243e-102,0
2217,0,0,0,0,0,0,1,0,0
2218,0,6.08016858461699e-243,0,0,1.65031357607102e-274,0,0,1,0
2219,0,0,0,0,0,0,0,1.99983005881427e-81,0
2220,0,3.53576259844241e-149,0,0,0,0,0,0,0
2221,0,0,1,0,0,0,0,0,0
2222,1,0,0,0,0,1,1,1,1
2223,0,0,1,0,0,0,0,1,0
